,timestamp,open,high,low,close,volume
332,2023-02-25 00:00:00,23184.04,23219.13,23045.33,23077.64,26711.13207000
333,2023-02-25 04:00:00,23077.12,23129.65,23023.23,23117.16,24808.07053000
334,2023-02-25 08:00:00,23117.1,23158.16,22906.5,22983.85,35506.74408000
335,2023-02-25 12:00:00,22983.85,23086.0,22858.35,23006.18,33363.06698000
336,2023-02-25 16:00:00,23006.18,23086.29,22912.1,22983.05,31984.90521000
337,2023-02-25 20:00:00,22983.78,23185.99,22722.0,23157.07,38937.89123000
338,2023-02-26 00:00:00,23157.07,23250.0,23059.18,23214.53,25544.02597000
339,2023-02-26 04:00:00,23214.53,23227.17,23090.0,23154.57,22591.59482000
340,2023-02-26 08:00:00,23154.57,23293.97,23112.35,23253.44,27886.07588000
341,2023-02-26 12:00:00,23253.44,23331.26,23126.47,23247.23,35538.36772000
342,2023-02-26 16:00:00,23247.96,23544.93,23137.0,23499.33,42223.44384000
343,2023-02-26 20:00:00,23499.33,23689.99,23323.42,23554.85,48540.22800000
344,2023-02-27 00:00:00,23554.85,23644.65,23432.76,23551.62,30792.51063000
345,2023-02-27 04:00:00,23551.99,23561.34,23346.16,23423.31,30283.95062000
346,2023-02-27 08:00:00,23423.88,23455.31,23332.65,23428.87,28495.85395000
347,2023-02-27 12:00:00,23428.87,23897.99,23379.25,23559.4,83616.02692000
348,2023-02-27 16:00:00,23557.66,23618.3,23150.0,23276.35,71456.59915000
349,2023-02-27 20:00:00,23276.34,23582.98,23106.77,23492.09,39061.14463000
350,2023-02-28 00:00:00,23492.09,23549.99,23349.57,23467.52,25897.10942000
351,2023-02-28 04:00:00,23467.01,23470.44,23212.8,23236.68,29133.30210000
352,2023-02-28 08:00:00,23235.63,23421.98,23200.0,23392.69,33078.50122000
353,2023-02-28 12:00:00,23391.96,23579.12,23315.42,23518.3,68386.61130000
354,2023-02-28 16:00:00,23519.08,23600.0,23205.06,23264.36,54116.84831000
355,2023-02-28 20:00:00,23263.38,23343.55,23020.97,23141.57,53528.62659000
356,2023-03-01 00:00:00,23141.57,23498.0,23020.03,23441.14,47163.64208000
357,2023-03-01 04:00:00,23440.37,23847.0,23425.44,23716.06,49437.13297000
358,2023-03-01 08:00:00,23716.06,24000.0,23673.44,23739.17,45593.75366000
359,2023-03-01 12:00:00,23739.87,23888.0,23550.8,23711.09,71527.84275000
360,2023-03-01 16:00:00,23711.09,23746.24,23328.16,23355.14,59540.49755000
361,2023-03-01 20:00:00,23354.03,23674.6,23300.0,23628.97,42024.54836000
362,2023-03-02 00:00:00,23629.76,23796.93,23423.17,23494.29,38918.66091000
363,2023-03-02 04:00:00,23494.29,23546.82,23335.41,23391.87,27953.94328000
364,2023-03-02 08:00:00,23391.87,23468.5,23337.37,23414.73,32030.91052000
365,2023-03-02 12:00:00,23414.73,23434.26,23195.9,23361.11,63610.81714000
366,2023-03-02 16:00:00,23361.1,23507.97,23231.29,23463.99,46562.98279000
367,2023-03-02 20:00:00,23463.4,23567.52,23386.44,23465.32,30238.13755000
368,2023-03-03 00:00:00,23465.32,23476.95,21971.13,22319.69,105002.30763000
369,2023-03-03 04:00:00,22319.69,22411.36,22251.08,22360.78,39524.68367000
370,2023-03-03 08:00:00,22360.78,22479.97,22300.14,22342.92,34119.07106000
371,2023-03-03 12:00:00,22343.06,22498.99,22172.65,22336.33,63808.35172000
372,2023-03-03 16:00:00,22335.84,22448.25,22229.25,22358.48,42253.91274000
373,2023-03-03 20:00:00,22357.83,22378.22,22147.0,22354.34,35245.87103000
374,2023-03-04 00:00:00,22354.34,22392.17,22323.05,22346.66,17092.81805000
375,2023-03-04 04:00:00,22346.65,22410.0,22269.94,22359.09,20708.89441000
376,2023-03-04 08:00:00,22359.44,22376.97,22322.3,22349.46,15610.44674000
377,2023-03-04 12:00:00,22349.46,22398.0,22307.98,22317.87,19247.99791000
378,2023-03-04 16:00:00,22317.38,22347.93,22227.2,22250.78,18483.98314000
379,2023-03-04 20:00:00,22250.67,22359.0,22157.08,22346.57,30113.24107000
380,2023-03-05 00:00:00,22346.57,22662.09,22189.22,22387.02,47822.67957000
381,2023-03-05 04:00:00,22387.02,22470.93,22365.26,22375.7,19299.91498000
382,2023-03-05 08:00:00,22375.7,22448.8,22316.63,22389.77,20090.00817000
383,2023-03-05 12:00:00,22390.12,22494.96,22388.57,22436.18,22428.03796000
384,2023-03-05 16:00:00,22436.7,22460.07,22374.6,22403.45,16269.59179000
385,2023-03-05 20:00:00,22403.45,22560.0,22331.0,22430.24,28931.52539000
386,2023-03-06 00:00:00,22430.24,22508.0,22258.0,22387.19,38270.80221000
387,2023-03-06 04:00:00,22387.19,22436.0,22313.94,22392.74,20841.04209000
388,2023-03-06 08:00:00,22392.74,22450.0,22355.0,22379.57,28144.14141000
389,2023-03-06 12:00:00,22379.95,22602.19,22357.08,22553.42,44162.64438000
390,2023-03-06 16:00:00,22554.43,22586.98,22358.0,22393.35,45283.05605000
391,2023-03-06 20:00:00,22393.35,22450.0,22320.01,22410.0,27050.14343000
392,2023-03-07 00:00:00,22409.41,22557.91,22377.69,22460.54,28066.33637000
393,2023-03-07 04:00:00,22460.99,22479.85,22408.09,22419.71,21032.34041000
394,2023-03-07 08:00:00,22420.29,22432.6,22321.0,22351.02,35538.29626000
395,2023-03-07 12:00:00,22351.02,22489.88,21927.0,22320.9,97281.67866000
396,2023-03-07 16:00:00,22321.98,22394.08,22054.92,22124.77,62136.24828000
397,2023-03-07 20:00:00,22125.99,22230.51,21943.0,22197.96,48464.90914000
398,2023-03-08 00:00:00,22198.56,22287.0,22084.3,22152.52,30155.52102000
399,2023-03-08 04:00:00,22152.52,22167.73,21840.13,21971.03,47071.57310000
400,2023-03-08 08:00:00,21971.83,22144.2,21944.55,22072.45,41053.20652000
401,2023-03-08 12:00:00,22071.98,22229.04,21876.66,22140.8,81155.91342000
402,2023-03-08 16:00:00,22139.97,22218.3,21944.25,21997.25,47324.56273000
403,2023-03-08 20:00:00,21997.25,22133.75,21580.0,21705.44,54699.79593000
404,2023-03-09 00:00:00,21704.37,21806.68,21629.43,21769.66,35431.65786000
405,2023-03-09 04:00:00,21770.37,21774.69,21665.67,21688.54,27862.16425000
406,2023-03-09 08:00:00,21688.54,21700.0,21527.0,21669.38,52297.66020000
407,2023-03-09 12:00:00,21669.38,21834.99,21552.84,21648.57,71861.08871000
408,2023-03-09 16:00:00,21647.42,21675.22,20766.2,20854.93,127310.48874000
409,2023-03-09 20:00:00,20856.3,20867.3,20042.72,20362.22,128895.22608000
410,2023-03-10 00:00:00,20362.21,20367.78,19776.22,20052.07,111144.42259000
411,2023-03-10 04:00:00,20052.07,20065.0,19776.55,19953.58,83995.86888000
412,2023-03-10 08:00:00,19953.58,19977.0,19549.09,19760.78,96978.28705000
413,2023-03-10 12:00:00,19761.12,20321.19,19657.11,20004.96,152618.48716000
414,2023-03-10 16:00:00,20004.96,20307.73,19824.06,20024.32,109663.76524000
415,2023-03-10 20:00:00,20022.72,20240.4,19850.0,20150.69,64055.63618000
416,2023-03-11 00:00:00,20150.69,20686.51,20135.05,20393.88,98589.40007000
417,2023-03-11 04:00:00,20393.89,20435.43,19823.82,19850.81,76336.21941000
418,2023-03-11 08:00:00,19850.81,20208.36,19765.03,20086.07,81791.94176000
419,2023-03-11 12:00:00,20086.07,20205.46,20030.0,20061.98,50101.82477000
420,2023-03-11 16:00:00,20062.77,20331.44,19992.24,20220.96,62707.52998000
421,2023-03-11 20:00:00,20220.98,20529.91,20214.63,20455.73,58304.90534000
422,2023-03-12 00:00:00,20455.73,20502.46,20303.53,20376.46,51370.51344000
423,2023-03-12 04:00:00,20376.47,20440.8,20270.6,20346.71,35988.61581000
424,2023-03-12 08:00:00,20346.71,20497.34,20333.8,20445.43,39710.54197000
425,2023-03-12 12:00:00,20445.56,20466.0,20284.39,20358.96,49787.13406000
426,2023-03-12 16:00:00,20359.59,21331.75,20341.85,20779.54,124989.68987000
427,2023-03-12 20:00:00,20779.54,22150.0,20755.76,21997.11,129098.44773000
428,2023-03-13 00:00:00,21998.05,22600.0,21860.74,22231.62,111447.41727000
429,2023-03-13 04:00:00,22232.76,22506.0,22222.88,22458.72,68170.49795000
430,2023-03-13 08:00:00,22458.87,22539.64,21813.88,22106.64,112208.05043000
431,2023-03-13 12:00:00,22106.63,24500.0,21959.0,23981.72,216519.77954000
432,2023-03-13 16:00:00,23981.72,24393.83,23755.0,24279.91,122447.56492000
433,2023-03-13 20:00:00,24277.25,24311.99,23938.0,24113.48,57096.00248000
434,2023-03-14 00:00:00,24112.27,24496.41,23986.02,24374.2,70241.14758000
435,2023-03-14 04:00:00,24375.68,24820.0,24139.06,24247.64,78968.84513000
436,2023-03-14 08:00:00,24246.75,24820.0,24118.28,24743.04,90925.96183000
437,2023-03-14 12:00:00,24743.05,26386.87,24458.04,25894.67,210348.01513000
438,2023-03-14 16:00:00,25894.67,26001.81,24212.49,25054.15,144791.97024000
